10	300
jrtokaibusstaff	jrtokaibusstaff_2008_07_16_19_00-shot16_26-Track1-Frame11015-Face2	jintaohu	jintaohu_2006_10_03_19_00-shot03_158-Track2-Frame44588-Face2
junichirokoizumi	junichirokoizumi_2001_11_19_19_00-shot19_133-Track1-Frame39407-Face1	ryutarohashimoto	ryutarohashimoto_2006_07_01_19_00-shot01_58-Track1-Frame8820-Face1
makikotanaka	makikotanaka_2002_08_09_19_00-shot09_159-Track1-Frame33034-Face1	kosukekitajima	kosukekitajima_2003_07_31_19_00-shot31_109-Track1-Frame22810-Face1
sachiyonomura	sachiyonomura_2001_12_04_19_00-shot04_62-Track1-Frame17538-Face2	kosukekitajima	kosukekitajima_2005_02_19_19_00-shot19_166-Track1-Frame44653-Face1
bunmeiibuki	bunmeiibuki_2008_03_27_19_00-shot27_30-Track1-Frame12024-Face1	renhomurata	renhomurata_2010_04_26_19_00-shot26_93-Track1-Frame27099-Face1
masaakishirakawa	masaakishirakawa_2008_04_11_19_00-shot11_4-Track1-Frame296-Face1	christopherhill	christopherhill_2006_12_16_19_00-shot16_24-Track1-Frame4408-Face1
shizukaarakawa	shizukaarakawa_2006_03_27_19_00-shot27_126-Track1-Frame29086-Face1	katsuyaokada	katsuyaokada_2009_11_27_19_00-shot27_122-Track1-Frame38005-Face1
masahikokhomura	masahikokhomura_2008_08_11_19_00-shot11_152-Track1-Frame33407-Face1	johnkerry	johnkerry_2007_12_30_19_00-shot30_125-Track1-Frame27890-Face1
yoshimiwatanabe	yoshimiwatanabe_2009_08_08_19_00-shot08_66-Track1-Frame19799-Face1	tetsuroyano	tetsuroyano_2008_07_25_19_00-shot25_89-Track1-Frame23813-Face1
christopherhill	christopherhill_2006_12_16_19_00-shot16_25-Track1-Frame4611-Face1	nariakinakayama	nariakinakayama_2008_09_26_19_00-shot26_58-Track2-Frame14005-Face2
mahmoudahmadinejad	mahmoudahmadinejad_2006_06_12_19_00-shot12_129-Track1-Frame30018-Face1	maoasada	maoasada_2006_03_02_19_00-shot02_175-Track1-Frame40916-Face2
naokotakahashi	naokotakahashi_2005_05_09_19_00-shot09_181-Track1-Frame47650-Face2	nicolassakozy	nicolassakozy_2005_11_12_19_00-shot12_85-Track1-Frame30247-Face1
bunmeiibuki	bunmeiibuki_2007_11_24_19_00-shot24_60-Track1-Frame16532-Face1	banrikaieda	banrikaieda_2010_11_15_19_00-shot15_73-Track1-Frame40699-Face1
yoshitosengoku	yoshitosengoku_2010_06_18_19_00-shot18_60-Track1-Frame16115-Face1	saenakarai	saenakarai_2005_03_01_19_00-shot01_147-Track1-Frame52294-Face1
yumieyoshiba	yumieyoshiba_2006_04_15_19_00-shot15_172-Track1-Frame49575-Face1	masako	masako_2004_06_25_19_00-shot25_185-Track1-Frame41836-Face1
taroaso	taroaso_2008_10_30_19_00-shot30_11-Track1-Frame3349-Face1	hideohigashikokubaru	hideohigashikokubaru_2010_07_16_19_00-shot16_87-Track1-Frame29291-Face1
jiwoochoi	jiwoochoi_2004_07_22_19_00-shot22_96-Track1-Frame22357-Face1	maoasada	maoasada_2008_03_16_19_00-shot16_201-Track1-Frame48047-Face1
jintaohu	jintaohu_2008_05_06_19_00-shot06_60-Track1-Frame8346-Face1	ryoishikawa	ryoishikawa_2008_11_02_19_00-shot02_173-Track1-Frame42009-Face1
sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_180-Track1-Frame45991-Face1	naotokan	naotokan_2008_12_11_19_00-shot11_110-Track3-Frame32624-Face1
mahmoudahmadinejad	mahmoudahmadinejad_2006_06_12_19_00-shot12_129-Track1-Frame30018-Face1	kotomitsuki	kotomitsuki_2001_09_23_19_00-shot23_89-Track1-Frame26829-Face1
kikokawashima	kikokawashima_2006_09_06_19_00-shot06_195-Track2-Frame33559-Face1	tetsuroyano	tetsuroyano_2008_07_25_19_00-shot25_89-Track1-Frame23813-Face1
sachiyonomura	sachiyonomura_2001_12_04_19_00-shot04_62-Track1-Frame17538-Face2	takeshikoizumi	takeshikoizumi_2008_12_04_19_00-shot04_84-Track1-Frame25037-Face1
tsuyoshiyamashita	tsuyoshiyamashita_2007_11_22_19_00-shot22_83-Track1-Frame15233-Face1	shohakuho	shohakuho_2010_07_18_19_00-shot18_51-Track1-Frame18302-Face1
kaoriiida	kaoriiida_2008_01_18_19_00-shot18_41-Track1-Frame10115-Face1	kaoruyosano	kaoruyosano_2009_05_20_19_00-shot20_4-Track1-Frame565-Face1
naokotakahashi	naokotakahashi_2001_10_07_19_00-shot07_88-Track1-Frame30568-Face1	katsuyaokada	katsuyaokada_2009_07_15_19_00-shot15_94-Track1-Frame23977-Face1
masaakishirakawa	masaakishirakawa_2008_12_19_19_00-shot19_2-Track1-Frame161-Face1	akihiroohta	akihiroohta_2008_11_27_19_00-shot27_121-Track1-Frame28425-Face1
taroaso	taroaso_2009_03_15_19_00-shot15_29-Track2-Frame6841-Face1	masayoshison	masayoshison_2004_02_27_19_00-shot27_133-Track1-Frame40817-Face1
junichirokoizumi	junichirokoizumi_2004_04_16_19_00-shot16_75-Track1-Frame27267-Face1	kenfunato	kenfunato_2008_02_27_19_00-shot27_29-Track1-Frame7712-Face1
katsuyaokada	katsuyaokada_2004_05_18_19_00-shot18_42-Track1-Frame5578-Face1	shizukakamei	shizukakamei_2001_04_16_19_00-shot16_104-Track1-Frame26637-Face2
takafumihorie	takafumihorie_2005_02_24_19_00-shot24_60-Track2-Frame19149-Face1	shigeofukuchi	shigeofukuchi_2008_01_25_19_00-shot25_80-Track1-Frame27975-Face1
ryutarohashimoto	ryutarohashimoto_2001_04_18_19_00-shot18_105-Track1-Frame27887-Face1	aimiyazato	aimiyazato_2003_10_07_19_00-shot07_177-Track1-Frame42397-Face1
aifukuhara	aifukuhara_2004_08_16_19_00-shot16_135-Track1-Frame23094-Face1	myung-baklee	myung-baklee_2008_04_20_19_00-shot20_26-Track1-Frame8083-Face1
kotomitsuki	kotomitsuki_2010_06_15_19_00-shot15_46-Track1-Frame12755-Face1	fujiomitarai	fujiomitarai_2009_08_03_19_00-shot03_85-Track1-Frame26009-Face2
jong-ilkim	jong-ilkim_2005_07_27_19_00-shot27_110-Track1-Frame23894-Face1	yumieyoshiba	yumieyoshiba_2006_04_15_19_00-shot15_172-Track1-Frame49575-Face1
takafumihorie	takafumihorie_2006_05_26_19_00-shot26_40-Track1-Frame12332-Face1	shin	shin_2010_05_17_19_00-shot17_7-Track1-Frame1707-Face1
ebizoichikawa	ebizoichikawa_2010_12_07_19_00-shot07_66-Track1-Frame42978-Face1	martinahingis	martinahingis_2006_02_04_19_00-shot04_177-Track1-Frame34116-Face2
kotomitsuki	kotomitsuki_2001_05_18_19_00-shot18_146-Track1-Frame41568-Face1	moo-hyunroh	moo-hyunroh_2007_04_18_19_00-shot18_141-Track1-Frame34749-Face1
akihito	akihito_2006_01_02_19_00-shot02_37-Track1-Frame9635-Face1	yumieyoshiba	yumieyoshiba_2006_01_28_19_00-shot28_182-Track1-Frame49538-Face1
mahmoudahmadinejad	mahmoudahmadinejad_2006_06_12_19_00-shot12_136-Track1-Frame32086-Face1	naotokan	naotokan_2010_06_08_19_00-shot08_185-Track1-Frame39724-Face1
azumakoshiishi	azumakoshiishi_2010_11_17_19_00-shot17_29-Track1-Frame14043-Face1	kazuoshii	kazuoshii_2005_08_29_19_00-shot29_39-Track1-Frame8048-Face1
shintaroishihara	shintaroishihara_2009_10_04_19_00-shot04_145-Track1-Frame30984-Face1	mizuhofukushima	mizuhofukushima_2010_05_27_19_00-shot27_16-Track1-Frame4372-Face1
yujiang	yujiang_2008_04_15_19_00-shot15_146-Track1-Frame38633-Face1	dae-jungkim	dae-jungkim_2002_03_13_19_00-shot13_130-Track1-Frame39580-Face1
kaoruyosano	kaoruyosano_2009_03_03_19_00-shot03_75-Track1-Frame22937-Face1	bunmeiibuki	bunmeiibuki_2008_01_28_19_00-shot28_30-Track1-Frame4289-Face1
masajuroshiokawa	masajuroshiokawa_2001_12_20_19_00-shot20_20-Track1-Frame5057-Face1	masahikokhomura	masahikokhomura_2008_09_05_19_00-shot05_121-Track1-Frame30492-Face1
jrtokaibusstaff	jrtokaibusstaff_2008_07_16_19_00-shot16_29-Track1-Frame11904-Face1	dae-jungkim	dae-jungkim_2002_03_13_19_00-shot13_130-Track1-Frame39580-Face1
mahmoudahmadinejad	mahmoudahmadinejad_2006_06_12_19_00-shot12_136-Track1-Frame32086-Face1	yukiohatoyama	yukiohatoyama_2009_09_04_19_00-shot04_72-Track1-Frame13758-Face1
shigeofukuchi	shigeofukuchi_2008_01_25_19_00-shot25_81-Track1-Frame28073-Face1	takeshiokada	takeshiokada_2006_06_12_19_00-shot12_58-Track1-Frame17980-Face1
akiotoyoda	akiotoyoda_2010_02_25_19_00-shot25_45-Track5-Frame11769-Face1	bunmeiibuki	bunmeiibuki_2008_01_30_19_00-shot30_74-Track2-Frame21701-Face1
katsuyoshieto	katsuyoshieto_2008_07_23_19_00-shot23_89-Track1-Frame26572-Face1	tsuyoshiyamashita	tsuyoshiyamashita_2006_07_17_19_00-shot17_65-Track1-Frame16307-Face1
yukioedano	yukioedano_2011_03_17_19_00-shot17_15-Track2-Frame8558-Face1	kazuoshii	kazuoshii_2005_08_20_19_00-shot20_38-Track1-Frame15473-Face1
yujiang	yujiang_2008_04_15_19_00-shot15_146-Track1-Frame38633-Face1	takafumihorie	takafumihorie_2006_01_29_19_00-shot29_46-Track3-Frame10787-Face1
akinoriasashoryu	akinoriasashoryu_2009_09_27_19_00-shot27_56-Track1-Frame21483-Face1	yasuofukuda	yasuofukuda_2008_01_15_19_00-shot15_2-Track1-Frame38-Face1
takakodoi	takakodoi_2001_07_11_19_00-shot11_42-Track1-Frame8361-Face1	kaoruyosano	kaoruyosano_2007_09_10_19_00-shot10_80-Track1-Frame17964-Face1
takenorikanzaki	takenorikanzaki_2001_12_13_19_00-shot13_162-Track1-Frame51257-Face2	kikokawashima	kikokawashima_2006_07_27_19_00-shot27_153-Track1-Frame35017-Face1
shigeofukuchi	shigeofukuchi_2008_05_27_19_00-shot27_94-Track1-Frame30580-Face1	martinahingis	martinahingis_2006_01_30_19_00-shot30_172-Track1-Frame43111-Face2
ebizoichikawa	ebizoichikawa_2010_12_28_19_00-shot28_79-Track1-Frame37396-Face1	takafumihorie	takafumihorie_2008_10_29_19_00-shot29_148-Track1-Frame44000-Face1
kikokawashima	kikokawashima_2006_09_01_19_00-shot01_12-Track1-Frame1573-Face1	jintaohu	jintaohu_2008_05_04_19_00-shot04_48-Track1-Frame9903-Face1
shohakuho	shohakuho_2007_05_30_19_00-shot30_168-Track1-Frame44947-Face1	akihito	akihito_2002_12_28_19_00-shot28_85-Track1-Frame29660-Face1
barakobama	barakobama_2008_11_05_19_00-shot05_224-Track1-Frame50763-Face1	takakodoi	takakodoi_2002_02_19_19_00-shot19_72-Track1-Frame14599-Face1
shin	shin_2010_05_18_19_00-shot18_45-Track1-Frame14971-Face1	kosukekitajima	kosukekitajima_2005_03_10_19_00-shot10_159-Track1-Frame43912-Face1
jong-ilkim	jong-ilkim_2009_04_05_19_00-shot05_112-Track1-Frame33878-Face1	masayoshison	masayoshison_2004_02_27_19_00-shot27_123-Track1-Frame39753-Face1
masaakishirakawa	masaakishirakawa_2008_04_08_19_00-shot08_38-Track1-Frame9235-Face1	kaoriiida	kaoriiida_2008_01_18_19_00-shot18_37-Track1-Frame8560-Face1
ebizoichikawa	ebizoichikawa_2010_12_08_19_00-shot08_50-Track1-Frame24738-Face1	yujiang	yujiang_2008_04_10_19_00-shot10_83-Track1-Frame14220-Face1
daisuketakahashi	daisuketakahashi_2010_03_30_19_00-shot30_165-Track1-Frame44704-Face1	maoasada	maoasada_2005_12_19_19_00-shot19_15-Track1-Frame2154-Face1
sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_180-Track1-Frame45991-Face1	yoshimiwatanabe	yoshimiwatanabe_2006_12_28_19_00-shot28_57-Track2-Frame14085-Face1
takafumihorie	takafumihorie_2005_02_23_19_00-shot23_57-Track1-Frame9309-Face1	natsuoyamaguchi	natsuoyamaguchi_2010_06_24_19_00-shot24_21-Track2-Frame7188-Face1
akitakasaiki	akitakasaiki_2008_06_07_19_00-shot07_156-Track1-Frame39256-Face1	monalisa	monalisa_2008_01_15_19_00-shot15_79-Track1-Frame27667-Face1
donaldrumsfeld	donaldrumsfeld_2001_10_30_19_00-shot30_57-Track1-Frame19741-Face1	taroaso	taroaso_2008_12_17_19_00-shot17_35-Track1-Frame11418-Face1
shoichinakagawa	shoichinakagawa_2009_02_17_19_00-shot17_25-Track1-Frame3099-Face1	kaoruyosano	kaoruyosano_2010_04_05_19_00-shot05_77-Track1-Frame14004-Face2
shin	shin_2009_08_21_19_00-shot21_7-Track1-Frame1518-Face1	takeshiokada	takeshiokada_2006_06_12_19_00-shot12_58-Track1-Frame17980-Face1
mahmoudahmadinejad	mahmoudahmadinejad_2006_06_12_19_00-shot12_129-Track1-Frame30018-Face1	kaoruyosano	kaoruyosano_2007_08_30_19_00-shot30_5-Track1-Frame1199-Face1
junichirokoizumi	junichirokoizumi_2005_06_07_19_00-shot07_44-Track1-Frame9976-Face1	syunsaito	syunsaito_2008_02_07_19_00-shot07_39-Track1-Frame11419-Face1
monalisa	monalisa_2006_04_27_19_00-shot27_77-Track1-Frame21828-Face1	kikokawashima	kikokawashima_2006_09_06_19_00-shot06_224-Track1-Frame41915-Face1
kaoruyosano	kaoruyosano_2010_04_05_19_00-shot05_79-Track1-Frame14437-Face1	jianchaoliu	jianchaoliu_2008_12_09_19_00-shot09_137-Track1-Frame45040-Face2
tsuyoshiyamashita	tsuyoshiyamashita_2006_07_17_19_00-shot17_56-Track1-Frame14864-Face1	mizuhofukushima	mizuhofukushima_2007_07_11_19_00-shot11_39-Track1-Frame6825-Face1
gloriamacapagal-arroyo	gloriamacapagal-arroyo_2002_01_09_19_00-shot09_75-Track1-Frame22087-Face1	sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_177-Track3-Frame45520-Face1
jianchaoliu	jianchaoliu_2005_11_08_19_00-shot08_68-Track1-Frame19547-Face1	johnmccain	johnmccain_2008_09_05_19_00-shot05_82-Track1-Frame22927-Face1
ebizoichikawa	ebizoichikawa_2010_12_08_19_00-shot08_56-Track1-Frame25188-Face1	akihiroohta	akihiroohta_2009_06_05_19_00-shot05_61-Track1-Frame18874-Face1
jyun	jyun_2008_10_07_19_00-shot07_100-Track1-Frame31260-Face1	yoshimiwatanabe	yoshimiwatanabe_2010_06_04_19_00-shot04_234-Track1-Frame40798-Face1
katsuyaokada	katsuyaokada_2004_05_13_19_00-shot13_52-Track1-Frame19325-Face1	yukiohatoyama	yukiohatoyama_2010_02_10_19_00-shot10_64-Track1-Frame16021-Face1
akiotoyoda	akiotoyoda_2009_01_20_19_00-shot20_137-Track1-Frame33852-Face1	azumakoshiishi	azumakoshiishi_2007_12_13_19_00-shot13_35-Track2-Frame8922-Face1
akitakasaiki	akitakasaiki_2008_06_07_19_00-shot07_156-Track1-Frame39256-Face1	kosukekitajima	kosukekitajima_2005_03_10_19_00-shot10_161-Track1-Frame44239-Face1
shin	shin_2009_10_16_19_00-shot16_27-Track1-Frame6958-Face1	jianchaoliu	jianchaoliu_2008_07_01_19_00-shot01_164-Track1-Frame40004-Face1
barakobama	barakobama_2009_01_03_19_00-shot03_81-Track1-Frame23196-Face1	barutokaito	barutokaito_2010_03_29_19_00-shot29_170-Track1-Frame44824-Face1
ichirosuzuki	ichirosuzuki_2002_01_17_19_00-shot17_39-Track1-Frame10330-Face2	hideohigashikokubaru	hideohigashikokubaru_2010_02_02_19_00-shot02_41-Track1-Frame11673-Face1
masaakishirakawa	masaakishirakawa_2008_03_12_19_00-shot12_16-Track5-Frame3537-Face1	masayoshison	masayoshison_2004_02_27_19_00-shot27_133-Track1-Frame40817-Face1
jyun	jyun_2008_10_07_19_00-shot07_104-Track1-Frame32606-Face1	johnmccain	johnmccain_2008_09_27_19_00-shot27_85-Track1-Frame28245-Face1
yasuofukuda	yasuofukuda_2001_08_03_19_00-shot03_15-Track1-Frame6340-Face1	ebizoichikawa	ebizoichikawa_2010_12_28_19_00-shot28_79-Track1-Frame37396-Face1
johnkerry	johnkerry_2004_03_03_19_00-shot03_66-Track2-Frame22840-Face1	muneosuzuki	muneosuzuki_2002_04_30_19_00-shot30_54-Track1-Frame17923-Face1
ryoishikawa	ryoishikawa_2009_02_14_19_00-shot14_152-Track1-Frame41270-Face1	masahikokhomura	masahikokhomura_2008_06_27_19_00-shot27_47-Track1-Frame12015-Face1
dae-jungkim	dae-jungkim_2001_10_15_19_00-shot15_270-Track1-Frame90896-Face1	seijimaehara	seijimaehara_2010_01_15_19_00-shot15_156-Track1-Frame43434-Face1
akiotoyoda	akiotoyoda_2010_02_25_19_00-shot25_45-Track5-Frame11769-Face1	daisuketakahashi	daisuketakahashi_2010_02_17_19_00-shot17_65-Track1-Frame12292-Face1
ryoishikawa	ryoishikawa_2009_12_07_19_00-shot07_162-Track2-Frame46246-Face2	hideohigashikokubaru	hideohigashikokubaru_2010_09_29_19_00-shot29_66-Track1-Frame30234-Face2
osamabinladen	osamabinladen_2001_12_27_19_00-shot27_33-Track1-Frame18084-Face1	johnmccain	johnmccain_2008_09_27_19_00-shot27_95-Track1-Frame30009-Face1
ryutarohashimoto	ryutarohashimoto_2004_08_29_19_00-shot29_73-Track1-Frame25677-Face1	shizukaarakawa	shizukaarakawa_2006_02_25_19_00-shot25_51-Track1-Frame11258-Face1
masakunimurakami	masakunimurakami_2001_03_21_19_00-shot21_46-Track1-Frame13570-Face1	barakobama	barakobama_2009_03_17_19_00-shot17_82-Track1-Frame27355-Face1
takeshikoizumi	takeshikoizumi_2008_11_29_19_00-shot29_148-Track1-Frame37565-Face1	jyun	jyun_2008_02_07_19_00-shot07_41-Track1-Frame11856-Face1
akihiroohta	akihiroohta_2007_09_10_19_00-shot10_47-Track1-Frame8419-Face2	christopherhill	christopherhill_2006_12_23_19_00-shot23_22-Track1-Frame5023-Face1
junichirokoizumi	junichirokoizumi_2009_02_19_19_00-shot19_46-Track1-Frame13635-Face1	sachiyonomura	sachiyonomura_2001_12_05_19_00-shot05_75-Track1-Frame26674-Face1
tonyblair	tonyblair_2001_09_21_19_00-shot21_47-Track1-Frame13186-Face1	yoshimiwatanabe	yoshimiwatanabe_2009_08_08_19_00-shot08_64-Track2-Frame19534-Face1
takafumihorie	takafumihorie_2005_02_08_19_00-shot08_129-Track1-Frame30484-Face1	masajuroshiokawa	masajuroshiokawa_2001_12_20_19_00-shot20_30-Track2-Frame10001-Face1
kikokawashima	kikokawashima_2006_09_06_19_00-shot06_47-Track2-Frame8715-Face1	kosukekitajima	kosukekitajima_2005_02_19_19_00-shot19_166-Track1-Frame44653-Face1
naruhito	naruhito_2004_05_10_19_00-shot10_172-Track1-Frame33957-Face1	akitakasaiki	akitakasaiki_2008_06_07_19_00-shot07_153-Track1-Frame38705-Face1
osamabinladen	osamabinladen_2001_12_12_19_00-shot12_66-Track1-Frame26399-Face1	masaakishirakawa	masaakishirakawa_2009_12_02_19_00-shot02_87-Track2-Frame20017-Face2
moo-hyunroh	moo-hyunroh_2006_10_09_19_00-shot09_52-Track1-Frame8936-Face1	kotomitsuki	kotomitsuki_2010_06_25_19_00-shot25_210-Track1-Frame36531-Face1
kikokawashima	kikokawashima_2006_07_27_19_00-shot27_152-Track1-Frame34892-Face1	yoshimiwatanabe	yoshimiwatanabe_2009_08_08_19_00-shot08_61-Track1-Frame19212-Face1
moo-hyunroh	moo-hyunroh_2003_06_07_19_00-shot07_24-Track1-Frame5248-Face1	moo-hyunroh_2003_06_07_19_00-shot07_36-Track1-Frame6881-Face1
wataruabe	wataruabe_2007_08_03_19_00-shot03_147-Track1-Frame43926-Face1	wataruabe_2007_11_05_19_00-shot05_10-Track1-Frame1181-Face1
condoleezzarice	condoleezzarice_2002_11_11_19_00-shot11_36-Track1-Frame10692-Face1	condoleezzarice_2008_06_27_19_00-shot27_37-Track1-Frame10185-Face1
wataruabe	wataruabe_2006_11_22_19_00-shot22_84-Track1-Frame20064-Face1	wataruabe_2007_10_25_19_00-shot25_184-Track1-Frame52067-Face1
jong-ilkim	jong-ilkim_2003_04_12_19_00-shot12_127-Track1-Frame37565-Face1	jong-ilkim_2006_07_17_19_00-shot17_70-Track1-Frame17285-Face1
saddamhussein	saddamhussein_2004_07_01_19_00-shot01_75-Track1-Frame23647-Face1	saddamhussein_2004_07_02_19_00-shot02_39-Track1-Frame12828-Face1
shigeofukuchi	shigeofukuchi_2008_01_25_19_00-shot25_81-Track1-Frame28073-Face1	shigeofukuchi_2008_05_27_19_00-shot27_92-Track1-Frame29834-Face1
makikotanaka	makikotanaka_2001_07_10_19_00-shot10_17-Track2-Frame4916-Face1	makikotanaka_2001_08_02_19_00-shot02_9-Track1-Frame3845-Face1
masahikokhomura	masahikokhomura_2007_08_09_19_00-shot09_37-Track1-Frame10969-Face1	masahikokhomura_2008_04_25_19_00-shot25_106-Track3-Frame19744-Face1
sachiyonomura	sachiyonomura_2001_12_05_19_00-shot05_73-Track1-Frame26446-Face1	sachiyonomura_2001_12_05_19_00-shot05_86-Track1-Frame33480-Face1
colinpowell	colinpowell_2001_09_16_19_00-shot16_37-Track1-Frame7786-Face1	colinpowell_2003_02_25_19_00-shot25_164-Track1-Frame34311-Face1
yukiohatoyama	yukiohatoyama_2009_09_15_19_00-shot15_19-Track3-Frame5418-Face1	yukiohatoyama_2009_12_27_19_00-shot27_31-Track1-Frame10065-Face1
hillaryclinton	hillaryclinton_2008_02_06_19_00-shot06_4-Track1-Frame571-Face1	hillaryclinton_2009_01_14_19_00-shot14_48-Track1-Frame16849-Face1
makikotanaka	makikotanaka_2001_08_02_19_00-shot02_15-Track1-Frame4768-Face1	makikotanaka_2002_02_01_19_00-shot01_80-Track1-Frame16387-Face1
makikotanaka	makikotanaka_2002_04_17_19_00-shot17_72-Track1-Frame26659-Face1	makikotanaka_2002_05_07_19_00-shot07_64-Track1-Frame12799-Face1
naotokan	naotokan_2002_12_06_19_00-shot06_11-Track1-Frame1521-Face1	naotokan_2010_06_09_19_00-shot09_76-Track2-Frame14068-Face1
tetsuroyano	tetsuroyano_2008_07_10_19_00-shot10_10-Track2-Frame3334-Face2	tetsuroyano_2008_09_04_19_00-shot04_91-Track2-Frame26017-Face1
nicolassakozy	nicolassakozy_2007_05_03_19_00-shot03_64-Track1-Frame15956-Face1	nicolassakozy_2008_07_08_19_00-shot08_42-Track1-Frame14167-Face1
shigeofukuchi	shigeofukuchi_2008_01_25_19_00-shot25_93-Track1-Frame29990-Face2	shigeofukuchi_2010_07_06_19_00-shot06_36-Track1-Frame11958-Face1
shizukakamei	shizukakamei_2001_04_12_19_00-shot12_82-Track1-Frame13336-Face1	shizukakamei_2009_09_30_19_00-shot30_119-Track2-Frame35272-Face2
jianchaoliu	jianchaoliu_2006_10_11_19_00-shot11_72-Track1-Frame22948-Face1	jianchaoliu_2007_01_23_19_00-shot23_114-Track1-Frame37528-Face1
akihiroohta	akihiroohta_2008_10_30_19_00-shot30_36-Track1-Frame14656-Face1	akihiroohta_2009_09_03_19_00-shot03_105-Track1-Frame24574-Face1
aimiyazato	aimiyazato_2003_10_07_19_00-shot07_186-Track1-Frame44131-Face1	aimiyazato_2006_01_17_19_00-shot17_218-Track1-Frame51079-Face1
jong-ilkim	jong-ilkim_2002_09_09_19_00-shot09_69-Track1-Frame22229-Face1	jong-ilkim_2006_10_15_19_00-shot15_79-Track1-Frame20736-Face1
yujiang	yujiang_2007_01_30_19_00-shot30_73-Track1-Frame18947-Face1	yujiang_2008_04_15_19_00-shot15_146-Track1-Frame38633-Face1
taroaso	taroaso_2009_03_15_19_00-shot15_22-Track1-Frame4456-Face1	taroaso_2009_07_22_19_00-shot22_160-Track1-Frame38016-Face1
junichirokoizumi	junichirokoizumi_2001_07_11_19_00-shot11_48-Track1-Frame9244-Face2	junichirokoizumi_2002_10_10_19_00-shot10_122-Track1-Frame37650-Face1
renhomurata	renhomurata_2010_04_26_19_00-shot26_93-Track1-Frame27099-Face1	renhomurata_2010_04_26_19_00-shot26_93-Track3-Frame27688-Face1
naruhito	naruhito_2004_05_12_19_00-shot12_14-Track1-Frame2260-Face1	naruhito_2004_05_13_19_00-shot13_62-Track1-Frame21939-Face1
aimiyazato	aimiyazato_2005_12_08_19_00-shot08_207-Track1-Frame46689-Face1	aimiyazato_2006_01_17_19_00-shot17_216-Track1-Frame50790-Face1
ryoishikawa	ryoishikawa_2009_02_14_19_00-shot14_159-Track1-Frame42282-Face1	ryoishikawa_2011_02_05_19_00-shot05_84-Track2-Frame48142-Face1
akitakasaiki	akitakasaiki_2008_06_07_19_00-shot07_154-Track1-Frame39085-Face1	akitakasaiki_2008_12_07_19_00-shot07_96-Track1-Frame35178-Face1
naotokan	naotokan_2002_09_09_19_00-shot09_22-Track1-Frame4738-Face1	naotokan_2010_01_08_19_00-shot08_63-Track1-Frame20804-Face1
natsuoyamaguchi	natsuoyamaguchi_2009_10_17_19_00-shot17_48-Track1-Frame12211-Face1	natsuoyamaguchi_2009_10_17_19_00-shot17_49-Track1-Frame12388-Face1
jintaohu	jintaohu_2008_05_06_19_00-shot06_60-Track1-Frame8346-Face1	jintaohu_2010_11_02_19_00-shot02_27-Track2-Frame12512-Face2
jianchaoliu	jianchaoliu_2006_10_17_19_00-shot17_42-Track1-Frame10657-Face1	jianchaoliu_2007_03_20_19_00-shot20_69-Track1-Frame24440-Face1
naruhito	naruhito_2004_05_10_19_00-shot10_173-Track1-Frame34228-Face1	naruhito_2004_05_12_19_00-shot12_104-Track1-Frame26362-Face1
shoichinakagawa	shoichinakagawa_2009_02_16_19_00-shot16_72-Track1-Frame17562-Face1	shoichinakagawa_2009_02_16_19_00-shot16_87-Track1-Frame19710-Face1
monalisa	monalisa_2008_01_15_19_00-shot15_79-Track1-Frame27667-Face1	monalisa_2008_01_15_19_00-shot15_81-Track1-Frame28506-Face1
