10	300
naruhito	naruhito_2003_01_14_19_00-shot14_92-Track1-Frame36207-Face2	naruhito_2004_05_12_19_00-shot12_107-Track1-Frame27338-Face1
kosukekitajima	kosukekitajima_2004_01_07_19_00-shot07_150-Track1-Frame38710-Face1	kosukekitajima_2010_04_12_19_00-shot12_160-Track1-Frame44939-Face1
naotokan	naotokan_2009_10_16_19_00-shot16_26-Track1-Frame6712-Face1	naotokan_2010_06_30_19_00-shot30_97-Track2-Frame17024-Face1
kosukekitajima	kosukekitajima_2005_03_10_19_00-shot10_160-Track2-Frame44174-Face1	kosukekitajima_2010_04_12_19_00-shot12_160-Track1-Frame44939-Face1
myung-baklee	myung-baklee_2008_03_28_19_00-shot28_125-Track1-Frame30586-Face1	myung-baklee_2010_06_03_19_00-shot03_131-Track1-Frame37540-Face1
muneosuzuki	muneosuzuki_2002_03_15_19_00-shot15_48-Track1-Frame5091-Face2	muneosuzuki_2010_09_08_19_00-shot08_9-Track1-Frame862-Face1
yukiohatoyama	yukiohatoyama_2002_01_02_19_00-shot02_99-Track1-Frame30282-Face1	yukiohatoyama_2009_05_29_19_00-shot29_49-Track1-Frame12677-Face1
yukiohatoyama	yukiohatoyama_2007_11_05_19_00-shot05_36-Track1-Frame4893-Face1	yukiohatoyama_2009_06_21_19_00-shot21_95-Track1-Frame26520-Face1
georgebush	georgebush_2003_12_18_19_00-shot18_155-Track1-Frame43245-Face1	georgebush_2004_05_01_19_00-shot01_71-Track3-Frame21222-Face1
christopherhill	christopherhill_2006_12_23_19_00-shot23_18-Track1-Frame3809-Face1	christopherhill_2007_02_06_19_00-shot06_129-Track1-Frame34620-Face1
hidekimatsui	hidekimatsui_2006_04_04_19_00-shot04_203-Track2-Frame44424-Face1	hidekimatsui_2009_11_07_19_00-shot07_227-Track1-Frame48138-Face1
akihito	akihito_2004_06_29_19_00-shot29_102-Track1-Frame27570-Face1	akihito_2005_01_01_19_00-shot01_86-Track1-Frame19811-Face1
donaldrumsfeld	donaldrumsfeld_2003_02_11_19_00-shot11_25-Track1-Frame8815-Face1	donaldrumsfeld_2003_04_10_19_00-shot10_116-Track1-Frame26782-Face1
shin	shin_2009_04_02_19_00-shot02_99-Track1-Frame26402-Face1	shin_2010_06_01_19_00-shot01_12-Track1-Frame1757-Face1
wataruabe	wataruabe_2007_12_07_19_00-shot07_182-Track1-Frame48749-Face1	wataruabe_2007_12_24_19_00-shot24_7-Track1-Frame1555-Face1
akinoriasashoryu	akinoriasashoryu_2006_07_21_19_00-shot21_192-Track1-Frame46161-Face1	akinoriasashoryu_2007_08_23_19_00-shot23_55-Track1-Frame15415-Face1
saenakarai	saenakarai_2005_02_18_19_00-shot18_152-Track1-Frame49086-Face1	saenakarai_2005_03_05_19_00-shot05_186-Track1-Frame49391-Face1
hideohigashikokubaru	hideohigashikokubaru_2010_07_15_19_00-shot15_18-Track1-Frame5395-Face1	hideohigashikokubaru_2010_07_16_19_00-shot16_87-Track1-Frame29202-Face2
zico	zico_2005_09_02_19_00-shot02_155-Track1-Frame48655-Face1	zico_2006_05_02_19_00-shot02_157-Track1-Frame42572-Face1
barutokaito	barutokaito_2010_03_21_19_00-shot21_203-Track1-Frame47389-Face1	barutokaito_2010_03_23_19_00-shot23_178-Track1-Frame47536-Face1
masaakishirakawa	masaakishirakawa_2008_04_11_19_00-shot11_39-Track1-Frame7635-Face1	masaakishirakawa_2009_12_02_19_00-shot02_87-Track2-Frame19740-Face1
donaldrumsfeld	donaldrumsfeld_2001_11_27_19_00-shot27_43-Track1-Frame20330-Face1	donaldrumsfeld_2003_03_24_19_00-shot24_75-Track1-Frame26154-Face1
yasuofukuda	yasuofukuda_2008_03_30_19_00-shot30_14-Track1-Frame3906-Face2	yasuofukuda_2008_05_13_19_00-shot13_182-Track1-Frame37246-Face1
jiabaowen	jiabaowen_2007_10_22_19_00-shot22_122-Track1-Frame34009-Face1	jiabaowen_2009_10_10_19_00-shot10_47-Track3-Frame12025-Face1
takafumihorie	takafumihorie_2006_02_10_19_00-shot10_112-Track1-Frame23763-Face1	takafumihorie_2008_10_29_19_00-shot29_148-Track1-Frame43934-Face1
naokotakahashi	naokotakahashi_2003_01_30_19_00-shot30_147-Track1-Frame44889-Face1	naokotakahashi_2005_11_10_19_00-shot10_164-Track1-Frame46804-Face1
moo-hyunroh	moo-hyunroh_2002_12_20_19_00-shot20_79-Track1-Frame30143-Face2	moo-hyunroh_2003_04_16_19_00-shot16_34-Track1-Frame10898-Face1
maoasada	maoasada_2006_03_02_19_00-shot02_18-Track1-Frame2426-Face1	maoasada_2008_03_16_19_00-shot16_201-Track1-Frame48066-Face1
kaoruyosano	kaoruyosano_2009_05_20_19_00-shot20_13-Track1-Frame2891-Face1	kaoruyosano_2009_07_18_19_00-shot18_41-Track1-Frame12356-Face1
akihito	akihito_2002_12_25_19_00-shot25_117-Track1-Frame33505-Face1	akihito_2010_12_23_19_00-shot23_56-Track1-Frame20054-Face1
hillaryclinton	hillaryclinton_2009_02_17_19_00-shot17_178-Track1-Frame34497-Face1	hillaryclinton_2009_02_21_19_00-shot21_44-Track1-Frame8731-Face1
pervezmusharraf	pervezmusharraf_2001_09_24_19_00-shot24_3-Track1-Frame2185-Face1	pervezmusharraf_2001_10_15_19_00-shot15_199-Track1-Frame73465-Face1
azumakoshiishi	azumakoshiishi_2009_09_04_19_00-shot04_27-Track1-Frame5716-Face1	azumakoshiishi_2010_06_10_19_00-shot10_57-Track1-Frame12524-Face1
mizuhofukushima	mizuhofukushima_2007_08_07_19_00-shot07_79-Track1-Frame12303-Face1	mizuhofukushima_2009_03_13_19_00-shot13_67-Track1-Frame22511-Face1
myung-baklee	myung-baklee_2008_01_17_19_00-shot17_139-Track1-Frame36764-Face1	myung-baklee_2010_05_17_19_00-shot17_183-Track1-Frame43393-Face1
donaldrumsfeld	donaldrumsfeld_2003_04_10_19_00-shot10_116-Track1-Frame26782-Face1	donaldrumsfeld_2007_02_14_19_00-shot14_151-Track1-Frame40247-Face1
banrikaieda	banrikaieda_2010_10_19_19_00-shot19_42-Track1-Frame15044-Face1	banrikaieda_2011_05_17_19_00-shot17_41-Track1-Frame34464-Face1
steffigraf	steffigraf_2007_04_21_19_00-shot21_128-Track1-Frame29900-Face1	steffigraf_2007_05_06_19_00-shot06_77-Track3-Frame19687-Face2
christopherhill	christopherhill_2006_07_13_19_00-shot13_46-Track1-Frame11359-Face1	christopherhill_2007_06_22_19_00-shot22_15-Track1-Frame2359-Face2
yoshitosengoku	yoshitosengoku_2010_06_18_19_00-shot18_60-Track1-Frame15874-Face1	yoshitosengoku_2010_11_08_19_00-shot08_37-Track1-Frame15147-Face1
condoleezzarice	condoleezzarice_2002_10_18_19_00-shot18_79-Track3-Frame15814-Face1	condoleezzarice_2005_03_18_19_00-shot18_114-Track1-Frame31316-Face1
hidekimatsui	hidekimatsui_2005_03_11_19_00-shot11_214-Track1-Frame46604-Face1	hidekimatsui_2005_04_06_19_00-shot06_204-Track1-Frame46693-Face2
yukioedano	yukioedano_2011_04_03_19_00-shot03_59-Track1-Frame46800-Face1	yukioedano_2011_04_30_19_00-shot30_23-Track1-Frame26671-Face1
yukioedano	yukioedano_2010_06_05_19_00-shot05_24-Track1-Frame5512-Face1	yukioedano_2010_11_17_19_00-shot17_39-Track1-Frame19848-Face1
yukiohatoyama	yukiohatoyama_2009_09_14_19_00-shot14_135-Track1-Frame25376-Face1	yukiohatoyama_2010_01_06_19_00-shot06_6-Track1-Frame2793-Face2
bunmeiibuki	bunmeiibuki_2007_11_08_19_00-shot08_60-Track1-Frame17400-Face1	bunmeiibuki_2008_03_14_19_00-shot14_23-Track1-Frame9618-Face1
wataruabe	wataruabe_2007_09_07_19_00-shot07_116-Track1-Frame25054-Face1	wataruabe_2007_10_03_19_00-shot03_186-Track1-Frame39065-Face1
jong-ilkim	jong-ilkim_2006_07_17_19_00-shot17_70-Track1-Frame17201-Face1	jong-ilkim_2007_03_04_19_00-shot04_48-Track1-Frame13064-Face2
akihito	akihito_2003_01_20_19_00-shot20_238-Track1-Frame50683-Face1	akihito_2009_01_02_19_00-shot02_107-Track1-Frame23734-Face1
ryutarohashimoto	ryutarohashimoto_2004_08_29_19_00-shot29_73-Track1-Frame25637-Face1	ryutarohashimoto_2006_07_01_19_00-shot01_58-Track1-Frame8740-Face1
takakodoi	takakodoi_2001_09_27_19_00-shot27_136-Track1-Frame42628-Face1	takakodoi_2002_02_20_19_00-shot20_96-Track3-Frame28637-Face2
shin	shin_2010_01_01_19_00-shot01_8-Track1-Frame1395-Face1	shin_2010_05_28_19_00-shot28_6-Track2-Frame1213-Face1
kaoruyosano	kaoruyosano_2009_07_06_19_00-shot06_7-Track1-Frame2525-Face1	kaoruyosano_2010_04_05_19_00-shot05_101-Track2-Frame17771-Face1
martinahingis	martinahingis_2006_02_01_19_00-shot01_192-Track1-Frame48536-Face1	martinahingis_2006_02_04_19_00-shot04_177-Track1-Frame34041-Face1
dae-jungkim	dae-jungkim_2001_10_16_19_00-shot16_199-Track1-Frame58158-Face2	dae-jungkim_2002_12_23_19_00-shot23_38-Track1-Frame8372-Face1
shintaroishihara	shintaroishihara_2007_06_12_19_00-shot12_161-Track1-Frame44372-Face1	shintaroishihara_2008_10_27_19_00-shot27_150-Track1-Frame41632-Face1
kazuoshii	kazuoshii_2003_01_04_19_00-shot04_92-Track1-Frame29784-Face1	kazuoshii_2009_08_09_19_00-shot09_110-Track1-Frame25691-Face1
shintaroishihara	shintaroishihara_2003_01_30_19_00-shot30_23-Track1-Frame9147-Face1	shintaroishihara_2008_11_14_19_00-shot14_21-Track1-Frame6784-Face1
hillaryclinton	hillaryclinton_2009_02_21_19_00-shot21_44-Track1-Frame8731-Face1	hillaryclinton_2010_01_08_19_00-shot08_90-Track4-Frame28487-Face1
kaoruyosano	kaoruyosano_2007_08_30_19_00-shot30_28-Track1-Frame9174-Face1	kaoruyosano_2010_04_04_19_00-shot04_54-Track2-Frame14430-Face2
yasuofukuda	yasuofukuda_2008_03_26_19_00-shot26_101-Track1-Frame22382-Face1	yasuofukuda_2008_05_20_19_00-shot20_144-Track1-Frame21825-Face1
shizukakamei	shizukakamei_2009_08_09_19_00-shot09_116-Track2-Frame29155-Face1	shizukakamei_2009_09_09_19_00-shot09_72-Track1-Frame10669-Face1
moo-hyunroh	moo-hyunroh_2003_04_16_19_00-shot16_34-Track1-Frame10898-Face1	moo-hyunroh_2003_06_07_19_00-shot07_27-Track1-Frame5547-Face1
saddamhussein	saddamhussein_2003_03_01_19_00-shot01_6-Track1-Frame1590-Face1	saddamhussein_2004_06_29_19_00-shot29_42-Track1-Frame9097-Face1
ryutarohashimoto	ryutarohashimoto_2001_04_06_19_00-shot06_10-Track1-Frame4306-Face1	ryutarohashimoto_2006_07_01_19_00-shot01_58-Track1-Frame8740-Face1
zico	zico_2003_06_02_19_00-shot02_197-Track1-Frame45930-Face1	zico_2006_03_22_19_00-shot22_169-Track1-Frame45625-Face1
shohakuho	shohakuho_2010_07_25_19_00-shot25_40-Track4-Frame18024-Face1	shohakuho_2010_09_15_19_00-shot15_127-Track3-Frame45110-Face1
yujiang	yujiang_2010_09_30_19_00-shot30_25-Track1-Frame12190-Face1	yujiang_2010_12_14_19_00-shot14_56-Track1-Frame41599-Face1
masayoshison	masayoshison_2004_02_27_19_00-shot27_123-Track1-Frame39849-Face2	masayoshison_2007_10_15_19_00-shot15_190-Track1-Frame47054-Face1
junichirokoizumi	junichirokoizumi_2003_10_21_19_00-shot21_28-Track1-Frame6768-Face1	junichirokoizumi_2005_05_30_19_00-shot30_26-Track1-Frame6754-Face1
azumakoshiishi	azumakoshiishi_2007_12_13_19_00-shot13_35-Track2-Frame8885-Face2	azumakoshiishi_2010_05_13_19_00-shot13_31-Track1-Frame5680-Face1
masaakishirakawa	masaakishirakawa_2008_03_12_19_00-shot12_16-Track5-Frame3490-Face1	masaakishirakawa_2008_10_07_19_00-shot07_51-Track1-Frame15845-Face1
pervezmusharraf	pervezmusharraf_2001_10_03_19_00-shot03_26-Track1-Frame8203-Face1	pervezmusharraf_2001_12_22_19_00-shot22_102-Track1-Frame38741-Face1
taroaso	taroaso_2008_11_06_19_00-shot06_33-Track1-Frame12359-Face1	taroaso_2009_01_12_19_00-shot12_4-Track1-Frame164-Face1
shoichinakagawa	shoichinakagawa_2005_01_14_19_00-shot14_68-Track3-Frame23070-Face1	shoichinakagawa_2006_01_31_19_00-shot31_31-Track1-Frame8632-Face1
katsuyaokada	katsuyaokada_2005_08_21_19_00-shot21_72-Track1-Frame15394-Face1	katsuyaokada_2010_02_21_19_00-shot21_197-Track1-Frame39445-Face1
ryutarohashimoto	ryutarohashimoto_2001_04_06_19_00-shot06_10-Track1-Frame4306-Face1	ryutarohashimoto_2004_11_30_19_00-shot30_42-Track1-Frame8279-Face2
saenakarai	saenakarai_2004_09_29_19_00-shot29_194-Track1-Frame49252-Face1	saenakarai_2005_07_05_19_00-shot05_231-Track1-Frame52536-Face1
saddamhussein	saddamhussein_2004_06_29_19_00-shot29_42-Track1-Frame9097-Face1	saddamhussein_2006_12_30_19_00-shot30_14-Track1-Frame3502-Face1
yasuofukuda	yasuofukuda_2007_10_29_19_00-shot29_68-Track1-Frame10802-Face1	yasuofukuda_2008_07_30_19_00-shot30_47-Track1-Frame13541-Face1
akihiroohta	akihiroohta_2008_01_18_19_00-shot18_77-Track1-Frame17876-Face1	akihiroohta_2009_09_03_19_00-shot03_104-Track1-Frame24418-Face1
syunsaito	syunsaito_2008_02_04_19_00-shot04_119-Track1-Frame35573-Face1	syunsaito_2008_09_14_19_00-shot14_94-Track7-Frame25057-Face1
naotokan	naotokan_2003_02_04_19_00-shot04_123-Track1-Frame33969-Face1	naotokan_2008_12_11_19_00-shot11_110-Track2-Frame32194-Face1
akihiroohta	akihiroohta_2006_09_30_19_00-shot30_68-Track1-Frame15918-Face1	akihiroohta_2008_01_18_19_00-shot18_77-Track1-Frame17876-Face1
dae-jungkim	dae-jungkim_2002_01_02_19_00-shot02_113-Track1-Frame33888-Face1	dae-jungkim_2002_12_23_19_00-shot23_38-Track1-Frame8372-Face1
taroaso	taroaso_2009_01_06_19_00-shot06_80-Track1-Frame21473-Face1	taroaso_2009_03_31_19_00-shot31_81-Track1-Frame23958-Face1
ichiroozawa	ichiroozawa_2009_03_07_19_00-shot07_19-Track1-Frame3633-Face1	ichiroozawa_2009_09_15_19_00-shot15_70-Track1-Frame14544-Face2
naotokan	naotokan_2008_10_26_19_00-shot26_51-Track4-Frame16471-Face1	naotokan_2011_02_22_19_00-shot22_52-Track1-Frame34983-Face1
shintaroishihara	shintaroishihara_2007_06_12_19_00-shot12_161-Track1-Frame44372-Face1	shintaroishihara_2009_04_19_19_00-shot19_38-Track1-Frame7968-Face1
zico	zico_2002_10_07_19_00-shot07_163-Track1-Frame41446-Face1	zico_2005_06_09_19_00-shot09_42-Track1-Frame6894-Face1
condoleezzarice	condoleezzarice_2006_10_12_19_00-shot12_31-Track1-Frame8129-Face1	hidekimatsui	hidekimatsui_2005_08_06_19_00-shot06_172-Track1-Frame46478-Face1
akinoriasashoryu	akinoriasashoryu_2007_08_09_19_00-shot09_97-Track1-Frame24942-Face1	junichirokoizumi	junichirokoizumi_2002_03_15_19_00-shot15_210-Track1-Frame37815-Face1
akinoriasashoryu	akinoriasashoryu_2009_09_19_19_00-shot19_188-Track3-Frame45215-Face1	taroaso	taroaso_2007_09_13_19_00-shot13_101-Track1-Frame18417-Face1
osamabinladen	osamabinladen_2001_11_17_19_00-shot17_44-Track1-Frame14825-Face1	jintaohu	jintaohu_2008_05_08_19_00-shot08_27-Track2-Frame4290-Face1
osamabinladen	osamabinladen_2001_11_17_19_00-shot17_44-Track1-Frame14825-Face1	yoshimiwatanabe	yoshimiwatanabe_2009_01_16_19_00-shot16_76-Track1-Frame22764-Face1
katsuyoshieto	katsuyoshieto_2008_07_15_19_00-shot15_125-Track1-Frame33326-Face1	yoshimiwatanabe	yoshimiwatanabe_2006_12_28_19_00-shot28_55-Track1-Frame13598-Face1
vladimirputin	vladimirputin_2001_06_15_19_00-shot15_102-Track1-Frame38435-Face1	masakunimurakami	masakunimurakami_2001_03_26_19_00-shot26_64-Track1-Frame12566-Face1
banrikaieda	banrikaieda_2010_10_19_19_00-shot19_42-Track1-Frame15044-Face1	saenakarai	saenakarai_2005_04_30_19_00-shot30_210-Track1-Frame49917-Face1
dae-jungkim	dae-jungkim_2002_12_23_19_00-shot23_38-Track1-Frame8372-Face1	ryutarohashimoto	ryutarohashimoto_2001_04_18_19_00-shot18_3-Track1-Frame440-Face1
masajuroshiokawa	masajuroshiokawa_2001_12_25_19_00-shot25_53-Track1-Frame22547-Face1	sadakazutanigaki	sadakazutanigaki_2010_02_13_19_00-shot13_184-Track2-Frame33618-Face1
nariakinakayama	nariakinakayama_2008_09_28_19_00-shot28_23-Track1-Frame5308-Face1	shinrikyoaum	shinrikyoaum_2006_02_20_19_00-shot20_9-Track2-Frame2898-Face1
kazuoshii	kazuoshii_2010_04_26_19_00-shot26_38-Track2-Frame11702-Face1	kenfunato	kenfunato_2008_02_27_19_00-shot27_29-Track1-Frame7681-Face1
syunsaito	syunsaito_2008_10_07_19_00-shot07_99-Track1-Frame31146-Face1	daisuketakahashi	daisuketakahashi_2010_02_17_19_00-shot17_32-Track1-Frame4905-Face1
aimiyazato	aimiyazato_2009_08_07_19_00-shot07_213-Track1-Frame47273-Face1	yukioedano	yukioedano_2011_04_22_19_00-shot22_11-Track1-Frame8070-Face1
yukiohatoyama	yukiohatoyama_2001_10_16_19_00-shot16_56-Track1-Frame19886-Face1	colinpowell	colinpowell_2004_01_07_19_00-shot07_110-Track1-Frame28080-Face1
shintaroishihara	shintaroishihara_2009_10_04_19_00-shot04_145-Track1-Frame30774-Face1	saenakarai	saenakarai_2004_08_25_19_00-shot25_232-Track1-Frame52187-Face1
makikotanaka	makikotanaka_2002_05_07_19_00-shot07_63-Track1-Frame12761-Face1	jrtokaibusstaff	jrtokaibusstaff_2007_06_17_19_00-shot17_66-Track1-Frame16882-Face1
banrikaieda	banrikaieda_2010_10_19_19_00-shot19_42-Track1-Frame15044-Face1	sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_178-Track1-Frame45792-Face2
ryutarohashimoto	ryutarohashimoto_2001_04_06_19_00-shot06_10-Track1-Frame4306-Face1	katsuyaokada	katsuyaokada_2005_08_21_19_00-shot21_72-Track1-Frame15394-Face1
shoichinakagawa	shoichinakagawa_2008_01_17_19_00-shot17_64-Track1-Frame19461-Face1	saddamhussein	saddamhussein_2003_01_22_19_00-shot22_112-Track1-Frame33351-Face1
condoleezzarice	condoleezzarice_2006_10_12_19_00-shot12_31-Track1-Frame8129-Face1	takeshiokada	takeshiokada_2006_06_12_19_00-shot12_58-Track1-Frame18148-Face1
osamabinladen	osamabinladen_2001_09_25_19_00-shot25_50-Track1-Frame16169-Face1	kaoriiida	kaoriiida_2008_01_18_19_00-shot18_49-Track1-Frame12034-Face1
kazuoshii	kazuoshii_2009_03_03_19_00-shot03_101-Track1-Frame29618-Face1	makikotanaka	makikotanaka_2002_07_24_19_00-shot24_34-Track1-Frame8809-Face1
mahmoudahmadinejad	mahmoudahmadinejad_2006_02_05_19_00-shot05_116-Track1-Frame23622-Face1	naokotakahashi	naokotakahashi_2003_11_17_19_00-shot17_118-Track1-Frame31539-Face1
barutokaito	barutokaito_2010_03_31_19_00-shot31_168-Track1-Frame45232-Face1	jintaohu	jintaohu_2008_05_04_19_00-shot04_43-Track1-Frame8651-Face1
saddamhussein	saddamhussein_2003_12_16_19_00-shot16_42-Track1-Frame13856-Face1	jrtokaibusstaff	jrtokaibusstaff_2008_07_16_19_00-shot16_25-Track3-Frame10224-Face1
shigeofukuchi	shigeofukuchi_2010_07_06_19_00-shot06_36-Track1-Frame11940-Face1	masaakishirakawa	masaakishirakawa_2008_10_31_19_00-shot31_3-Track1-Frame488-Face2
saenakarai	saenakarai_2006_06_30_19_00-shot30_222-Track1-Frame49699-Face1	yujiang	yujiang_2008_11_10_19_00-shot10_87-Track1-Frame31779-Face1
zico	zico_2005_09_02_19_00-shot02_155-Track1-Frame48655-Face1	kaoruyosano	kaoruyosano_2009_07_06_19_00-shot06_7-Track1-Frame2525-Face1
colinpowell	colinpowell_2001_11_19_19_00-shot19_44-Track1-Frame12063-Face1	naokotakahashi	naokotakahashi_2007_11_10_19_00-shot10_183-Track1-Frame46995-Face1
pervezmusharraf	pervezmusharraf_2001_09_14_19_00-shot14_34-Track1-Frame17098-Face1	shin	shin_2002_08_21_19_00-shot21_171-Track1-Frame41360-Face1
yumieyoshiba	yumieyoshiba_2006_01_28_19_00-shot28_182-Track1-Frame49572-Face1	shizukaarakawa	shizukaarakawa_2006_02_22_19_00-shot22_123-Track1-Frame20643-Face1
taroaso	taroaso_2005_11_14_19_00-shot14_139-Track1-Frame35347-Face2	ebizoichikawa	ebizoichikawa_2010_12_08_19_00-shot08_56-Track1-Frame25167-Face1
donaldrumsfeld	donaldrumsfeld_2004_11_09_19_00-shot09_32-Track1-Frame6921-Face1	moo-hyunroh	moo-hyunroh_2002_12_20_19_00-shot20_79-Track1-Frame30143-Face2
kazuoshii	kazuoshii_2005_08_29_19_00-shot29_39-Track1-Frame8031-Face1	takeshikoizumi	takeshikoizumi_2008_11_23_19_00-shot23_84-Track3-Frame15972-Face1
renhomurata	renhomurata_2010_04_26_19_00-shot26_92-Track26-Frame26422-Face1	kotomitsuki	kotomitsuki_2010_06_25_19_00-shot25_210-Track1-Frame36528-Face1
akihiroohta	akihiroohta_2009_06_05_19_00-shot05_61-Track1-Frame19040-Face1	shoichinakagawa	shoichinakagawa_2008_12_20_19_00-shot20_58-Track1-Frame19822-Face1
takeshiokada	takeshiokada_2006_06_12_19_00-shot12_58-Track1-Frame18148-Face1	hidekimatsui	hidekimatsui_2004_07_31_19_00-shot31_142-Track1-Frame45558-Face2
masajuroshiokawa	masajuroshiokawa_2001_12_25_19_00-shot25_53-Track1-Frame22547-Face1	ebizoichikawa	ebizoichikawa_2010_12_28_19_00-shot28_79-Track1-Frame37570-Face1
yujiang	yujiang_2008_11_10_19_00-shot10_87-Track1-Frame31779-Face1	sachiyonomura	sachiyonomura_2001_12_04_19_00-shot04_62-Track1-Frame17529-Face2
martinahingis	martinahingis_2006_02_04_19_00-shot04_177-Track1-Frame34041-Face1	jrtokaibusstaff	jrtokaibusstaff_2007_06_17_19_00-shot17_66-Track1-Frame16882-Face1
takakodoi	takakodoi_2002_03_17_19_00-shot17_10-Track1-Frame4925-Face1	yumieyoshiba	yumieyoshiba_2006_01_28_19_00-shot28_182-Track1-Frame49572-Face1
johnkerry	johnkerry_2007_12_30_19_00-shot30_125-Track1-Frame27845-Face1	steffigraf	steffigraf_2007_04_23_19_00-shot23_115-Track1-Frame24012-Face1
sachiyonomura	sachiyonomura_2001_12_05_19_00-shot05_86-Track1-Frame33683-Face1	tetsuroyano	tetsuroyano_2008_07_13_19_00-shot13_1-Track2-Frame262-Face2
yumieyoshiba	yumieyoshiba_2006_02_11_19_00-shot11_213-Track1-Frame50856-Face1	yoichimasuzoe	yoichimasuzoe_2008_02_22_19_00-shot22_113-Track1-Frame36613-Face1
takeshikoizumi	takeshikoizumi_2008_11_24_19_00-shot24_44-Track1-Frame9658-Face1	monalisa	monalisa_2006_09_27_19_00-shot27_180-Track1-Frame40022-Face1
shinzoabe	shinzoabe_2005_11_04_19_00-shot04_3-Track1-Frame432-Face1	jyun	jyun_2008_02_10_19_00-shot10_18-Track1-Frame4958-Face1
masakunimurakami	masakunimurakami_2001_06_29_19_00-shot29_74-Track1-Frame30986-Face1	kazuhitohikima	kazuhitohikima_2008_05_14_19_00-shot14_74-Track2-Frame18400-Face1
shizukakamei	shizukakamei_2007_07_07_19_00-shot07_28-Track1-Frame7455-Face1	saddamhussein	saddamhussein_2007_01_08_19_00-shot08_60-Track1-Frame19206-Face1
akinoriasashoryu	akinoriasashoryu_2006_07_21_19_00-shot21_192-Track1-Frame46161-Face1	shinzoabe	shinzoabe_2007_09_10_19_00-shot10_103-Track2-Frame23655-Face1
georgebush	georgebush_2003_02_28_19_00-shot28_30-Track1-Frame7175-Face1	tsuyoshiyamashita	tsuyoshiyamashita_2007_11_22_19_00-shot22_69-Track1-Frame13695-Face1
banrikaieda	banrikaieda_2010_10_19_19_00-shot19_42-Track1-Frame15044-Face1	shin	shin_2009_06_17_19_00-shot17_146-Track1-Frame30072-Face1
takeshiokada	takeshiokada_2009_11_19_19_00-shot19_218-Track1-Frame48266-Face2	akihiroohta	akihiroohta_2007_11_22_19_00-shot22_64-Track1-Frame11050-Face2
ryutarohashimoto	ryutarohashimoto_2006_07_01_19_00-shot01_58-Track1-Frame8740-Face1	sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_178-Track1-Frame45792-Face2
jrtokaibusstaff	jrtokaibusstaff_2008_07_17_19_00-shot17_35-Track1-Frame9425-Face1	sadakazutanigaki	sadakazutanigaki_2010_08_10_19_00-shot10_62-Track1-Frame22399-Face1
steffigraf	steffigraf_2007_04_22_19_00-shot22_98-Track1-Frame27350-Face1	yukiohatoyama	yukiohatoyama_2009_07_21_19_00-shot21_83-Track1-Frame15099-Face1
fujiomitarai	fujiomitarai_2008_03_12_19_00-shot12_32-Track1-Frame8507-Face1	masajuroshiokawa	masajuroshiokawa_2001_12_25_19_00-shot25_53-Track1-Frame22547-Face1
banrikaieda	banrikaieda_2010_11_15_19_00-shot15_73-Track1-Frame40613-Face1	ichirosuzuki	ichirosuzuki_2009_03_25_19_00-shot25_74-Track1-Frame9400-Face1
moo-hyunroh	moo-hyunroh_2007_09_11_19_00-shot11_155-Track1-Frame38057-Face1	naotokan	naotokan_2002_08_05_19_00-shot05_104-Track1-Frame28337-Face1
kenfunato	kenfunato_2008_02_27_19_00-shot27_29-Track1-Frame7681-Face1	akiotoyoda	akiotoyoda_2010_02_25_19_00-shot25_45-Track4-Frame11337-Face1
zico	zico_2003_06_02_19_00-shot02_197-Track1-Frame45930-Face1	pervezmusharraf	pervezmusharraf_2002_01_29_19_00-shot29_146-Track1-Frame31212-Face1
