10	300
dae-jungkim	dae-jungkim_2002_01_02_19_00-shot02_113-Track1-Frame33895-Face1	dae-jungkim_2002_12_23_19_00-shot23_38-Track1-Frame8425-Face1
colinpowell	colinpowell_2003_02_14_19_00-shot14_87-Track1-Frame26648-Face1	colinpowell_2004_04_21_19_00-shot21_33-Track1-Frame7488-Face1
christopherhill	christopherhill_2007_02_08_19_00-shot08_21-Track2-Frame5184-Face1	christopherhill_2007_09_27_19_00-shot27_189-Track1-Frame36611-Face1
mizuhofukushima	mizuhofukushima_2010_05_28_19_00-shot28_26-Track1-Frame5390-Face1	mizuhofukushima_2010_05_30_19_00-shot30_5-Track1-Frame351-Face1
yumieyoshiba	yumieyoshiba_2006_02_11_19_00-shot11_212-Track1-Frame47796-Face1	yumieyoshiba_2009_03_01_19_00-shot01_213-Track1-Frame49028-Face1
masaakishirakawa	masaakishirakawa_2009_12_02_19_00-shot02_87-Track2-Frame20115-Face1	masaakishirakawa_2010_06_15_19_00-shot15_185-Track1-Frame45045-Face1
natsuoyamaguchi	natsuoyamaguchi_2010_01_04_19_00-shot04_46-Track1-Frame10665-Face1	natsuoyamaguchi_2010_06_24_19_00-shot24_21-Track2-Frame6836-Face1
tsuyoshiyamashita	tsuyoshiyamashita_2007_10_30_19_00-shot30_48-Track1-Frame12829-Face1	tsuyoshiyamashita_2007_10_30_19_00-shot30_71-Track1-Frame15943-Face1
masaakishirakawa	masaakishirakawa_2008_09_17_19_00-shot17_35-Track1-Frame13047-Face1	masaakishirakawa_2010_10_28_19_00-shot28_145-Track1-Frame46360-Face1
yukiohatoyama	yukiohatoyama_2009_09_13_19_00-shot13_13-Track1-Frame3110-Face2	yukiohatoyama_2009_09_22_19_00-shot22_71-Track1-Frame12189-Face1
taroaso	taroaso_2008_12_12_19_00-shot12_11-Track5-Frame1104-Face1	taroaso_2009_08_09_19_00-shot09_91-Track1-Frame22413-Face1
sadakazutanigaki	sadakazutanigaki_2010_01_05_19_00-shot05_102-Track3-Frame29115-Face1	sadakazutanigaki_2010_08_10_19_00-shot10_62-Track1-Frame22422-Face1
akiotoyoda	akiotoyoda_2009_01_20_19_00-shot20_136-Track1-Frame33473-Face2	akiotoyoda_2010_02_25_19_00-shot25_14-Track1-Frame2909-Face1
osamabinladen	osamabinladen_2001_11_17_19_00-shot17_44-Track1-Frame14834-Face1	osamabinladen_2001_12_09_19_00-shot09_41-Track1-Frame11517-Face1
kikokawashima	kikokawashima_2006_07_27_19_00-shot27_153-Track1-Frame35041-Face1	kikokawashima_2006_09_11_19_00-shot11_74-Track1-Frame18145-Face1
hideohigashikokubaru	hideohigashikokubaru_2010_02_02_19_00-shot02_41-Track1-Frame11664-Face1	hideohigashikokubaru_2011_01_20_19_00-shot20_80-Track1-Frame31900-Face1
johnkerry	johnkerry_2007_11_21_19_00-shot21_67-Track1-Frame23212-Face1	johnkerry_2007_12_30_19_00-shot30_125-Track1-Frame27907-Face1
natsuoyamaguchi	natsuoyamaguchi_2008_08_28_19_00-shot28_141-Track1-Frame38887-Face1	natsuoyamaguchi_2010_03_03_19_00-shot03_18-Track1-Frame5151-Face1
katsuyaokada	katsuyaokada_2004_05_13_19_00-shot13_52-Track1-Frame19352-Face2	katsuyaokada_2009_05_12_19_00-shot12_69-Track1-Frame15625-Face1
moo-hyunroh	moo-hyunroh_2003_02_25_19_00-shot25_115-Track1-Frame18580-Face1	moo-hyunroh_2006_10_09_19_00-shot09_103-Track1-Frame20748-Face1
saenakarai	saenakarai_2004_11_16_19_00-shot16_135-Track1-Frame48933-Face1	saenakarai_2005_02_08_19_00-shot08_193-Track1-Frame49549-Face1
saenakarai	saenakarai_2005_08_16_19_00-shot16_179-Track1-Frame51878-Face1	saenakarai_2005_10_07_19_00-shot07_209-Track1-Frame52694-Face1
jintaohu	jintaohu_2006_10_03_19_00-shot03_158-Track2-Frame44445-Face2	jintaohu_2008_10_24_19_00-shot24_76-Track1-Frame18608-Face1
johnmccain	johnmccain_2008_09_05_19_00-shot05_105-Track1-Frame27171-Face1	johnmccain_2008_09_05_19_00-shot05_107-Track1-Frame27788-Face1
shinrikyoaum	shinrikyoaum_2004_02_26_19_00-shot26_61-Track1-Frame14202-Face1	shinrikyoaum_2006_02_20_19_00-shot20_9-Track2-Frame2895-Face1
myung-baklee	myung-baklee_2007_08_20_19_00-shot20_146-Track1-Frame38262-Face1	myung-baklee_2009_05_26_19_00-shot26_30-Track1-Frame6464-Face1
ichiroozawa	ichiroozawa_2001_07_30_19_00-shot30_82-Track1-Frame12767-Face1	ichiroozawa_2008_06_11_19_00-shot11_2-Track1-Frame130-Face1
ryutarohashimoto	ryutarohashimoto_2001_04_18_19_00-shot18_106-Track1-Frame28034-Face1	ryutarohashimoto_2006_07_01_19_00-shot01_58-Track1-Frame8641-Face1
jianchaoliu	jianchaoliu_2005_03_24_19_00-shot24_156-Track1-Frame36617-Face1	jianchaoliu_2005_11_08_19_00-shot08_68-Track1-Frame19773-Face1
shohakuho	shohakuho_2009_09_25_19_00-shot25_162-Track1-Frame48405-Face1	shohakuho_2010_08_13_19_00-shot13_8-Track1-Frame1746-Face1
saenakarai	saenakarai_2004_10_07_19_00-shot07_198-Track1-Frame47527-Face1	saenakarai_2005_08_17_19_00-shot17_236-Track1-Frame49679-Face1
takenorikanzaki	takenorikanzaki_2001_08_07_19_00-shot07_50-Track1-Frame10992-Face1	takenorikanzaki_2006_09_20_19_00-shot20_99-Track1-Frame16978-Face1
shin	shin_2002_01_02_19_00-shot02_185-Track1-Frame52590-Face1	shin_2010_06_10_19_00-shot10_9-Track2-Frame1967-Face1
taroaso	taroaso_2007_09_14_19_00-shot14_81-Track3-Frame14768-Face1	taroaso_2009_07_22_19_00-shot22_157-Track1-Frame37502-Face1
takeshikoizumi	takeshikoizumi_2008_11_24_19_00-shot24_44-Track1-Frame9629-Face1	takeshikoizumi_2008_12_04_19_00-shot04_84-Track1-Frame24884-Face1
ryutarohashimoto	ryutarohashimoto_2004_11_24_19_00-shot24_86-Track1-Frame23382-Face1	ryutarohashimoto_2004_11_24_19_00-shot24_87-Track1-Frame23556-Face1
dae-jungkim	dae-jungkim_2001_10_15_19_00-shot15_270-Track1-Frame90826-Face1	dae-jungkim_2001_10_16_19_00-shot16_199-Track1-Frame58166-Face1
osamabinladen	osamabinladen_2001_09_25_19_00-shot25_50-Track1-Frame15968-Face1	osamabinladen_2001_11_20_19_00-shot20_46-Track1-Frame17126-Face2
naotokan	naotokan_2003_02_22_19_00-shot22_125-Track1-Frame33654-Face1	naotokan_2006_04_05_19_00-shot05_37-Track1-Frame5505-Face1
taroaso	taroaso_2006_07_27_19_00-shot27_31-Track1-Frame7672-Face2	taroaso_2009_01_12_19_00-shot12_21-Track1-Frame4417-Face1
jyun	jyun_2008_02_07_19_00-shot07_41-Track2-Frame12071-Face1	jyun_2008_10_07_19_00-shot07_104-Track1-Frame32556-Face1
masayoshison	masayoshison_2004_02_27_19_00-shot27_123-Track1-Frame39844-Face1	masayoshison_2005_03_26_19_00-shot26_50-Track1-Frame10963-Face1
jiabaowen	jiabaowen_2010_03_14_19_00-shot14_46-Track1-Frame14767-Face1	jiabaowen_2010_10_05_19_00-shot05_65-Track4-Frame28630-Face2
kikokawashima	kikokawashima_2006_09_11_19_00-shot11_74-Track1-Frame18145-Face1	kikokawashima_2006_09_12_19_00-shot12_92-Track1-Frame18349-Face1
takakodoi	takakodoi_2001_09_27_19_00-shot27_136-Track1-Frame42927-Face1	takakodoi_2002_02_20_19_00-shot20_96-Track3-Frame28645-Face2
hillaryclinton	hillaryclinton_2008_01_31_19_00-shot31_129-Track2-Frame39300-Face1	hillaryclinton_2009_02_17_19_00-shot17_178-Track1-Frame34307-Face1
jrtokaibusstaff	jrtokaibusstaff_2007_06_17_19_00-shot17_66-Track1-Frame16981-Face1	jrtokaibusstaff_2008_07_16_19_00-shot16_25-Track4-Frame10282-Face1
yujiang	yujiang_2006_07_11_19_00-shot11_34-Track1-Frame12092-Face1	yujiang_2006_11_28_19_00-shot28_19-Track1-Frame5420-Face1
takafumihorie	takafumihorie_2005_02_08_19_00-shot08_133-Track1-Frame31469-Face1	takafumihorie_2006_05_10_19_00-shot10_25-Track1-Frame5324-Face1
hideohigashikokubaru	hideohigashikokubaru_2010_07_15_19_00-shot15_18-Track1-Frame5379-Face1	hideohigashikokubaru_2011_01_20_19_00-shot20_80-Track1-Frame31900-Face1
shinrikyoaum	shinrikyoaum_2004_07_07_19_00-shot07_67-Track1-Frame17635-Face1	shinrikyoaum_2006_02_20_19_00-shot20_32-Track1-Frame9119-Face1
muneosuzuki	muneosuzuki_2001_07_02_19_00-shot02_73-Track1-Frame26259-Face1	muneosuzuki_2002_05_24_19_00-shot24_7-Track1-Frame672-Face1
johnmccain	johnmccain_2008_09_05_19_00-shot05_105-Track1-Frame27171-Face1	johnmccain_2008_09_27_19_00-shot27_95-Track1-Frame30065-Face1
akitakasaiki	akitakasaiki_2008_06_07_19_00-shot07_153-Track1-Frame38735-Face1	akitakasaiki_2008_06_07_19_00-shot07_154-Track1-Frame38968-Face1
monalisa	monalisa_2006_04_27_19_00-shot27_67-Track1-Frame19382-Face2	monalisa_2006_09_27_19_00-shot27_180-Track1-Frame39917-Face1
jianchaoliu	jianchaoliu_2006_10_11_19_00-shot11_72-Track1-Frame22711-Face1	jianchaoliu_2008_06_24_19_00-shot24_107-Track1-Frame34539-Face1
fujiomitarai	fujiomitarai_2007_12_10_19_00-shot10_143-Track1-Frame33711-Face1	fujiomitarai_2008_03_12_19_00-shot12_32-Track1-Frame8291-Face1
natsuoyamaguchi	natsuoyamaguchi_2009_10_17_19_00-shot17_49-Track1-Frame12390-Face2	natsuoyamaguchi_2009_10_17_19_00-shot17_52-Track1-Frame12581-Face1
jong-ilkim	jong-ilkim_2002_09_16_19_00-shot16_99-Track2-Frame35615-Face1	jong-ilkim_2007_09_17_19_00-shot17_113-Track2-Frame31237-Face1
kaoruyosano	kaoruyosano_2009_04_06_19_00-shot06_83-Track1-Frame24135-Face1	kaoruyosano_2010_04_03_19_00-shot03_4-Track2-Frame566-Face1
hidekimatsui	hidekimatsui_2003_06_29_19_00-shot29_13-Track1-Frame1990-Face1	hidekimatsui_2003_11_11_19_00-shot11_178-Track1-Frame46038-Face1
shohakuho	shohakuho_2007_06_01_19_00-shot01_11-Track1-Frame1782-Face1	shohakuho_2010_09_20_19_00-shot20_81-Track1-Frame35259-Face1
saddamhussein	saddamhussein_2004_02_07_19_00-shot07_25-Track1-Frame4494-Face1	saddamhussein_2006_12_29_19_00-shot29_97-Track1-Frame24727-Face1
yujiang	yujiang_2006_07_11_19_00-shot11_34-Track1-Frame12092-Face1	yujiang_2007_09_27_19_00-shot27_65-Track1-Frame10956-Face1
vladimirputin	vladimirputin_2001_03_23_19_00-shot23_3-Track1-Frame858-Face1	vladimirputin_2001_03_23_19_00-shot23_53-Track1-Frame19498-Face1
yujiang	yujiang_2010_09_28_19_00-shot28_48-Track1-Frame22125-Face1	yujiang_2010_12_14_19_00-shot14_56-Track1-Frame41536-Face1
akinoriasashoryu	akinoriasashoryu_2010_01_21_19_00-shot21_175-Track1-Frame47038-Face1	akinoriasashoryu_2010_01_23_19_00-shot23_191-Track1-Frame45650-Face1
makikotanaka	makikotanaka_2001_12_21_19_00-shot21_123-Track1-Frame35952-Face1	makikotanaka_2002_03_15_19_00-shot15_130-Track1-Frame22536-Face1
takeshiokada	takeshiokada_2006_06_12_19_00-shot12_44-Track1-Frame13847-Face1	takeshiokada_2006_06_12_19_00-shot12_58-Track1-Frame18130-Face1
takakodoi	takakodoi_2001_08_14_19_00-shot14_44-Track1-Frame11248-Face1	takakodoi_2002_02_20_19_00-shot20_96-Track3-Frame28645-Face2
masaakishirakawa	masaakishirakawa_2008_04_04_19_00-shot04_17-Track1-Frame4065-Face1	masaakishirakawa_2009_12_02_19_00-shot02_87-Track2-Frame20115-Face1
kaoruyosano	kaoruyosano_2007_08_30_19_00-shot30_28-Track1-Frame8885-Face1	kaoruyosano_2010_04_05_19_00-shot05_78-Track1-Frame14133-Face1
akihito	akihito_2004_06_29_19_00-shot29_102-Track1-Frame27622-Face1	akihito_2009_12_23_19_00-shot23_70-Track1-Frame18099-Face1
fujiomitarai	fujiomitarai_2009_08_03_19_00-shot03_86-Track1-Frame26260-Face1	ryoishikawa	ryoishikawa_2009_02_14_19_00-shot14_154-Track1-Frame41498-Face1
kotomitsuki	kotomitsuki_2007_07_22_19_00-shot22_88-Track1-Frame34918-Face1	masajuroshiokawa	masajuroshiokawa_2001_12_20_19_00-shot20_30-Track2-Frame9858-Face1
takeshikoizumi	takeshikoizumi_2008_11_25_19_00-shot25_46-Track3-Frame10934-Face1	ichirosuzuki	ichirosuzuki_2001_07_03_19_00-shot03_8-Track1-Frame1336-Face1
aifukuhara	aifukuhara_2004_11_29_19_00-shot29_17-Track1-Frame2733-Face1	naruhito	naruhito_2004_05_12_19_00-shot12_99-Track1-Frame24295-Face1
yoshitosengoku	yoshitosengoku_2010_08_15_19_00-shot15_66-Track1-Frame19787-Face1	kenfunato	kenfunato_2008_02_27_19_00-shot27_27-Track1-Frame7182-Face1
barakobama	barakobama_2009_10_03_19_00-shot03_39-Track1-Frame7769-Face1	vladimirputin	vladimirputin_2001_06_15_19_00-shot15_102-Track1-Frame38629-Face1
sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_180-Track1-Frame45969-Face1	jong-ilkim	jong-ilkim_2003_03_29_19_00-shot29_147-Track1-Frame36981-Face1
naotokan	naotokan_2011_03_24_19_00-shot24_68-Track1-Frame38096-Face1	takeshiokada	takeshiokada_2006_06_12_19_00-shot12_44-Track1-Frame13847-Face1
johnmccain	johnmccain_2008_09_05_19_00-shot05_107-Track1-Frame27788-Face1	takeshikoizumi	takeshikoizumi_2008_11_23_19_00-shot23_84-Track3-Frame15916-Face1
masaakishirakawa	masaakishirakawa_2008_04_07_19_00-shot07_42-Track1-Frame8080-Face1	yoshitosengoku	yoshitosengoku_2010_11_22_19_00-shot22_64-Track1-Frame18625-Face1
akihiroohta	akihiroohta_2007_08_22_19_00-shot22_104-Track1-Frame20247-Face1	masajuroshiokawa	masajuroshiokawa_2001_12_20_19_00-shot20_31-Track2-Frame10322-Face1
monalisa	monalisa_2006_04_27_19_00-shot27_68-Track1-Frame19554-Face1	saenakarai	saenakarai_2004_12_03_19_00-shot03_164-Track1-Frame49269-Face1
taroaso	taroaso_2009_01_06_19_00-shot06_80-Track1-Frame21432-Face1	sadakazutanigaki	sadakazutanigaki_2010_11_04_19_00-shot04_45-Track1-Frame25624-Face1
akitakasaiki	akitakasaiki_2008_12_07_19_00-shot07_95-Track2-Frame34977-Face1	gloriamacapagal-arroyo	gloriamacapagal-arroyo_2006_02_25_19_00-shot25_89-Track1-Frame26226-Face1
naotokan	naotokan_2010_09_02_19_00-shot02_27-Track1-Frame6632-Face2	masayoshison	masayoshison_2006_10_30_19_00-shot30_82-Track1-Frame23345-Face1
katsuyaokada	katsuyaokada_2009_12_05_19_00-shot05_140-Track2-Frame28590-Face1	condoleezzarice	condoleezzarice_2002_10_18_19_00-shot18_8-Track1-Frame1164-Face1
shintaroishihara	shintaroishihara_2008_11_12_19_00-shot12_59-Track1-Frame22139-Face2	zico	zico_2006_05_02_19_00-shot02_161-Track1-Frame44153-Face2
hideohigashikokubaru	hideohigashikokubaru_2010_07_16_19_00-shot16_87-Track1-Frame29282-Face1	ebizoichikawa	ebizoichikawa_2010_12_08_19_00-shot08_50-Track1-Frame24755-Face1
naruhito	naruhito_2004_05_10_19_00-shot10_157-Track1-Frame30840-Face1	kikokawashima	kikokawashima_2006_09_06_19_00-shot06_224-Track1-Frame42015-Face1
saddamhussein	saddamhussein_2005_07_18_19_00-shot18_66-Track1-Frame15958-Face1	kazuoshii	kazuoshii_2006_11_30_19_00-shot30_107-Track1-Frame27812-Face1
gloriamacapagal-arroyo	gloriamacapagal-arroyo_2002_01_09_19_00-shot09_76-Track1-Frame22307-Face1	takenorikanzaki	takenorikanzaki_2001_07_05_19_00-shot05_93-Track1-Frame23685-Face1
moo-hyunroh	moo-hyunroh_2002_12_27_19_00-shot27_47-Track1-Frame15183-Face1	naotokan	naotokan_2003_10_05_19_00-shot05_94-Track1-Frame17736-Face1
ichiroozawa	ichiroozawa_2010_02_05_19_00-shot05_72-Track2-Frame12365-Face2	saenakarai	saenakarai_2005_02_04_19_00-shot04_171-Track1-Frame49170-Face1
steffigraf	steffigraf_2007_04_22_19_00-shot22_98-Track1-Frame27104-Face1	shohakuho	shohakuho_2007_06_01_19_00-shot01_188-Track1-Frame44938-Face1
maoasada	maoasada_2010_04_11_19_00-shot11_207-Track1-Frame44311-Face1	jintaohu	jintaohu_2008_05_06_19_00-shot06_85-Track1-Frame12490-Face1
jrtokaibusstaff	jrtokaibusstaff_2008_07_17_19_00-shot17_35-Track1-Frame9660-Face1	shinrikyoaum	shinrikyoaum_2006_02_20_19_00-shot20_9-Track2-Frame2895-Face1
sadakazutanigaki	sadakazutanigaki_2009_09_28_19_00-shot28_92-Track1-Frame17972-Face1	aifukuhara	aifukuhara_2004_08_22_19_00-shot22_160-Track1-Frame32586-Face1
shin	shin_2001_08_17_19_00-shot17_187-Track1-Frame45573-Face1	moo-hyunroh	moo-hyunroh_2002_12_27_19_00-shot27_49-Track1-Frame15606-Face1
naotokan	naotokan_2004_04_29_19_00-shot29_5-Track1-Frame1422-Face1	jintaohu	jintaohu_2008_05_04_19_00-shot04_3-Track1-Frame296-Face1
kazuhitohikima	kazuhitohikima_2008_05_14_19_00-shot14_74-Track4-Frame18788-Face1	shizukaarakawa	shizukaarakawa_2006_03_04_19_00-shot04_98-Track1-Frame23800-Face1
johnkerry	johnkerry_2007_12_30_19_00-shot30_125-Track1-Frame27907-Face1	natsuoyamaguchi	natsuoyamaguchi_2008_08_28_19_00-shot28_132-Track1-Frame36703-Face1
maoasada	maoasada_2010_04_11_19_00-shot11_207-Track1-Frame44311-Face1	colinpowell	colinpowell_2004_02_07_19_00-shot07_49-Track1-Frame10059-Face2
yoichimasuzoe	yoichimasuzoe_2009_07_14_19_00-shot14_13-Track1-Frame3754-Face1	shin	shin_2009_12_11_19_00-shot11_94-Track1-Frame32271-Face1
hillaryclinton	hillaryclinton_2008_02_06_19_00-shot06_4-Track1-Frame581-Face1	masako	masako_2004_04_02_19_00-shot02_136-Track1-Frame37216-Face1
dae-jungkim	dae-jungkim_2001_10_15_19_00-shot15_274-Track1-Frame91465-Face1	nariakinakayama	nariakinakayama_2008_09_26_19_00-shot26_25-Track1-Frame7089-Face1
shin	shin_2010_05_18_19_00-shot18_45-Track1-Frame14949-Face1	dae-jungkim	dae-jungkim_2001_10_15_19_00-shot15_270-Track1-Frame90826-Face1
jiabaowen	jiabaowen_2007_12_02_19_00-shot02_84-Track1-Frame17333-Face1	dae-jungkim	dae-jungkim_2001_10_15_19_00-shot15_274-Track1-Frame91465-Face1
tsuyoshiyamashita	tsuyoshiyamashita_2007_11_22_19_00-shot22_69-Track1-Frame13470-Face1	masaakishirakawa	masaakishirakawa_2008_12_19_19_00-shot19_2-Track1-Frame237-Face1
katsuyoshieto	katsuyoshieto_2008_07_17_19_00-shot17_2-Track1-Frame299-Face1	myung-baklee	myung-baklee_2007_12_18_19_00-shot18_123-Track1-Frame32244-Face1
yujiang	yujiang_2010_12_28_19_00-shot28_104-Track1-Frame46071-Face1	ichirosuzuki	ichirosuzuki_2001_07_03_19_00-shot03_72-Track1-Frame13620-Face1
azumakoshiishi	azumakoshiishi_2007_11_30_19_00-shot30_171-Track1-Frame27966-Face1	aimiyazato	aimiyazato_2003_10_07_19_00-shot07_177-Track1-Frame42511-Face1
kaoruyosano	kaoruyosano_2009_05_20_19_00-shot20_13-Track1-Frame3043-Face1	tetsuroyano	tetsuroyano_2008_07_12_19_00-shot12_112-Track3-Frame26165-Face2
nicolassakozy	nicolassakozy_2005_11_12_19_00-shot12_8-Track1-Frame1333-Face1	sachiyonomura	sachiyonomura_2001_12_04_19_00-shot04_63-Track1-Frame17618-Face1
ryoishikawa	ryoishikawa_2009_01_04_19_00-shot04_159-Track1-Frame47377-Face1	akihiroohta	akihiroohta_2009_06_05_19_00-shot05_62-Track1-Frame19209-Face1
syunsaito	syunsaito_2008_02_08_19_00-shot08_18-Track1-Frame4775-Face1	maoasada	maoasada_2008_03_16_19_00-shot16_199-Track1-Frame47860-Face1
jrtokaibusstaff	jrtokaibusstaff_2007_06_17_19_00-shot17_66-Track1-Frame16981-Face1	takeshiokada	takeshiokada_2009_06_18_19_00-shot18_180-Track1-Frame48345-Face1
ryutarohashimoto	ryutarohashimoto_2001_04_18_19_00-shot18_106-Track1-Frame28034-Face1	ichirosuzuki	ichirosuzuki_2009_07_15_19_00-shot15_150-Track1-Frame32677-Face1
kikokawashima	kikokawashima_2006_09_12_19_00-shot12_92-Track1-Frame18349-Face1	ebizoichikawa	ebizoichikawa_2010_12_08_19_00-shot08_69-Track1-Frame30236-Face1
shinzoabe	shinzoabe_2007_05_29_19_00-shot29_63-Track1-Frame18390-Face1	marionjones	marionjones_2007_10_06_19_00-shot06_62-Track2-Frame15210-Face1
kenfunato	kenfunato_2008_02_27_19_00-shot27_27-Track1-Frame7182-Face1	ebizoichikawa	ebizoichikawa_2010_12_08_19_00-shot08_56-Track1-Frame25147-Face1
zico	zico_2006_02_21_19_00-shot21_168-Track1-Frame46671-Face1	sachiyonomura	sachiyonomura_2001_12_05_19_00-shot05_75-Track1-Frame26668-Face1
ebizoichikawa	ebizoichikawa_2010_12_08_19_00-shot08_56-Track1-Frame25147-Face1	shin	shin_2002_08_21_19_00-shot21_210-Track1-Frame52428-Face1
ryoishikawa	ryoishikawa_2009_02_14_19_00-shot14_158-Track1-Frame42166-Face1	zico	zico_2002_10_07_19_00-shot07_163-Track1-Frame41515-Face1
condoleezzarice	condoleezzarice_2008_06_27_19_00-shot27_49-Track1-Frame13157-Face1	takenorikanzaki	takenorikanzaki_2001_07_05_19_00-shot05_93-Track1-Frame23685-Face1
sachiyonomura	sachiyonomura_2001_12_26_19_00-shot26_138-Track1-Frame41171-Face1	kaoriiida	kaoriiida_2008_01_18_19_00-shot18_49-Track1-Frame12037-Face1
shigeofukuchi	shigeofukuchi_2010_07_06_19_00-shot06_37-Track1-Frame12120-Face1	akihiroohta	akihiroohta_2007_08_22_19_00-shot22_101-Track1-Frame19424-Face1
kikokawashima	kikokawashima_2006_09_06_19_00-shot06_224-Track1-Frame42015-Face1	osamabinladen	osamabinladen_2011_05_02_19_00-shot02_16-Track1-Frame7560-Face1
gloriamacapagal-arroyo	gloriamacapagal-arroyo_2002_01_09_19_00-shot09_77-Track1-Frame22537-Face1	donaldrumsfeld	donaldrumsfeld_2003_03_29_19_00-shot29_137-Track1-Frame34720-Face1
takeshikoizumi	takeshikoizumi_2008_12_04_19_00-shot04_84-Track1-Frame24884-Face1	kazuoshii	kazuoshii_2005_01_21_19_00-shot21_28-Track1-Frame6880-Face1
shizukakamei	shizukakamei_2003_08_30_19_00-shot30_79-Track1-Frame19382-Face1	aifukuhara	aifukuhara_2005_03_12_19_00-shot12_188-Track1-Frame44995-Face1
shizukaarakawa	shizukaarakawa_2006_02_25_19_00-shot25_71-Track1-Frame16601-Face1	mizuhofukushima	mizuhofukushima_2009_12_09_19_00-shot09_4-Track1-Frame395-Face1
takakodoi	takakodoi_2002_02_19_19_00-shot19_72-Track1-Frame14491-Face1	ichiroozawa	ichiroozawa_2011_03_05_19_00-shot05_54-Track1-Frame20435-Face1
jrtokaibusstaff	jrtokaibusstaff_2007_06_17_19_00-shot17_66-Track1-Frame16981-Face1	kenfunato	kenfunato_2008_02_27_19_00-shot27_29-Track2-Frame7823-Face1
daisuketakahashi	daisuketakahashi_2010_02_17_19_00-shot17_65-Track1-Frame12193-Face1	shinzoabe	shinzoabe_2007_04_23_19_00-shot23_66-Track1-Frame13027-Face1
donaldrumsfeld	donaldrumsfeld_2003_11_26_19_00-shot26_6-Track1-Frame1274-Face1	jiwoochoi	jiwoochoi_2004_07_22_19_00-shot22_9-Track2-Frame1735-Face1
moo-hyunroh	moo-hyunroh_2003_06_07_19_00-shot07_91-Track1-Frame17539-Face1	katsuyoshieto	katsuyoshieto_2008_07_15_19_00-shot15_125-Track1-Frame33307-Face1
naotokan	naotokan_2010_06_14_19_00-shot14_86-Track1-Frame21177-Face1	ryoishikawa	ryoishikawa_2009_12_07_19_00-shot07_162-Track1-Frame46100-Face1
masahikokhomura	masahikokhomura_2008_08_11_19_00-shot11_150-Track1-Frame32796-Face2	masaakishirakawa	masaakishirakawa_2008_04_08_19_00-shot08_38-Track1-Frame9085-Face1
banrikaieda	banrikaieda_2010_11_15_19_00-shot15_73-Track1-Frame40628-Face1	takafumihorie	takafumihorie_2005_02_11_19_00-shot11_52-Track1-Frame14241-Face1
akihito	akihito_2010_12_23_19_00-shot23_56-Track1-Frame20075-Face1	yoichimasuzoe	yoichimasuzoe_2007_08_31_19_00-shot31_85-Track1-Frame16828-Face2
condoleezzarice	condoleezzarice_2002_10_18_19_00-shot18_8-Track1-Frame1164-Face1	hideohigashikokubaru	hideohigashikokubaru_2010_07_15_19_00-shot15_18-Track1-Frame5379-Face1
junichirokoizumi	junichirokoizumi_2002_03_30_19_00-shot30_18-Track2-Frame7163-Face1	takakodoi	takakodoi_2002_03_11_19_00-shot11_132-Track1-Frame36909-Face1
christopherhill	christopherhill_2007_03_18_19_00-shot18_51-Track1-Frame13763-Face1	kosukekitajima	kosukekitajima_2008_04_26_19_00-shot26_97-Track1-Frame15589-Face2
zico	zico_2006_05_02_19_00-shot02_158-Track1-Frame42829-Face1	makikotanaka	makikotanaka_2001_11_03_19_00-shot03_110-Track1-Frame34183-Face1
syunsaito	syunsaito_2008_02_10_19_00-shot10_11-Track1-Frame2814-Face1	sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_177-Track3-Frame45574-Face2
saddamhussein	saddamhussein_2003_08_02_19_00-shot02_13-Track1-Frame4283-Face1	fujiomitarai	fujiomitarai_2009_08_03_19_00-shot03_85-Track1-Frame26048-Face1
